"Time"	"Standard force"	"Standard travel"
"s"	"N"	"mm"
959,521	356,145	2,65995
959,565	356,038	2,66007
959,591	355,918	2,66015
959,609	355,808	2,66019
959,643	355,706	2,66028
959,669	355,606	2,66036
959,705	355,493	2,66045
959,731	355,392	2,66052
959,765	355,285	2,66062
959,803	355,18	2,66072
959,839	355,079	2,66082
959,879	354,96	2,66093
959,931	354,849	2,66108
959,969	354,739	2,66119
960,011	354,638	2,66131
960,063	354,528	2,66145
960,115	354,424	2,66159
960,147	354,296	2,66169
960,161	354,187	2,66172
960,183	354,068	2,66178
960,217	353,963	2,66187
960,253	353,855	2,66197
960,301	353,739	2,66211
960,371	353,635	2,66231
960,409	353,532	2,66242
960,455	353,428	2,66254
960,501	353,319	2,66267
960,561	353,201	2,66282
960,619	353,1	2,66298
960,671	352,997	2,66313
960,725	352,897	2,66328
960,821	352,789	2,66356
960,875	352,686	2,66371
960,959	352,583	2,66394
961,059	352,562	2,66421
961,135	352,46	2,66442
961,235	352,394	2,6647
961,335	352,364	2,66499
961,435	352,332	2,66526
961,535	352,372	2,66554
961,635	352,393	2,66581
961,735	352,465	2,6661
961,835	352,522	2,66637
961,935	352,583	2,66666
962,035	352,627	2,66692
962,131	352,74	2,6672
962,213	352,841	2,66743
962,313	352,91	2,6677
962,389	353,015	2,6679
962,489	353,102	2,66818
962,555	353,204	2,66837
962,629	353,304	2,66858
962,729	353,32	2,66885
962,791	353,424	2,66904
962,891	353,516	2,66931
962,991	353,604	2,66957
963,053	353,706	2,66975
963,113	353,82	2,66993
963,167	353,923	2,67009
963,235	354,026	2,67026
963,297	354,135	2,67043
963,355	354,243	2,67058
963,411	354,355	2,67074
963,481	354,465	2,67095
963,515	354,575	2,67104
963,571	354,677	2,6712
963,625	354,79	2,67135
963,697	354,904	2,67154
963,765	355,013	2,67173
963,819	355,113	2,67188
963,913	355,218	2,67215
963,981	355,32	2,67234
964,051	355,432	2,67253
964,143	355,537	2,67276
964,187	355,648	2,6729
964,265	355,748	2,67312
964,313	355,862	2,67327
964,387	355,97	2,67347
964,459	356,073	2,67366
964,511	356,174	2,6738
964,579	356,282	2,67399
964,619	356,388	2,67411
964,695	356,489	2,67432
964,743	356,596	2,67445
964,805	356,709	2,67461
964,855	356,821	2,67475
964,907	356,922	2,6749
964,969	357,023	2,67507
965,023	357,132	2,67522
965,091	357,236	2,67541
965,133	357,341	2,67553
965,175	357,441	2,67565
965,239	357,56	2,67583
965,281	357,668	2,67594
965,337	357,777	2,6761
965,391	357,888	2,67625
965,445	357,991	2,67639
965,493	358,093	2,67654
965,563	358,204	2,67673
965,613	358,308	2,67687
965,673	358,412	2,67702
965,755	358,514	2,67725
965,799	358,621	2,67738
965,851	358,734	2,67753
965,913	358,842	2,6777
965,971	358,948	2,67785
966,051	359,049	2,67808
966,097	359,155	2,67821
966,149	359,257	2,67837
966,213	359,364	2,67853
966,291	359,474	2,67875
966,353	359,588	2,67892
966,407	359,691	2,67907
966,457	359,793	2,67921
966,519	359,897	2,67937
966,579	360,002	2,67955
966,639	360,113	2,67972
966,725	360,217	2,67995
966,793	360,317	2,68014
966,849	360,424	2,6803
966,919	360,526	2,6805
967,019	360,47	2,68077
967,119	360,572	2,68104
967,191	360,677	2,68125
967,291	360,741	2,68153
967,371	360,843	2,68175
967,445	360,949	2,68195
967,545	361,012	2,68223
967,633	361,121	2,68246
967,713	361,221	2,6827
967,789	361,322	2,68291
967,889	361,403	2,68318
967,973	361,504	2,68341
968,033	361,607	2,68359
968,125	361,709	2,68385
968,201	361,81	2,68405
968,275	361,911	2,68426
968,369	362,016	2,68452
968,433	362,121	2,68469
968,533	362,163	2,68497
968,617	362,27	2,68521
968,717	362,336	2,68549
968,803	362,459	2,68572
968,903	362,508	2,68601
969,003	362,549	2,68628
969,097	362,655	2,68653
969,197	362,74	2,68682
969,283	362,844	2,68706
969,369	362,945	2,68729
969,439	363,062	2,6875
969,511	363,18	2,6877
969,595	363,283	2,68792
969,691	363,392	2,68819
969,787	363,495	2,68847
969,887	363,591	2,68874
969,987	363,659	2,68901
970,043	363,759	2,68917
970,129	363,865	2,6894
970,225	363,965	2,68969
970,325	364,021	2,68996
970,425	364,09	2,69022
970,513	364,199	2,69047
970,613	364,304	2,69075
970,709	364,407	2,69102
970,809	364,392	2,6913
970,909	364,456	2,69157
971,009	364,522	2,69186
971,109	364,576	2,69214
971,209	364,632	2,69241
971,267	364,738	2,69258
971,367	364,801	2,69285
971,467	364,815	2,69312
971,567	364,915	2,69341
971,667	364,994	2,6937
971,767	365,069	2,69396
971,867	365,128	2,69424
971,945	365,233	2,69446
972,043	365,348	2,69472
972,143	365,424	2,695
972,187	365,529	2,69513
972,279	365,64	2,69539
972,369	365,74	2,69564
972,465	365,842	2,69591
972,565	365,928	2,69618
972,647	366,032	2,69639
972,747	366,1	2,69668
972,807	366,202	2,69685
972,903	366,307	2,69711
972,973	366,411	2,69731
973,073	366,493	2,69759
973,157	366,614	2,69782
973,225	366,721	2,69802
973,319	366,825	2,69827
973,385	366,946	2,69846
973,467	367,065	2,69869
973,567	367,145	2,69896
973,667	367,186	2,69924
973,749	367,302	2,69947
973,849	367,327	2,69974
973,949	367,433	2,70002
974,049	367,455	2,70029
974,099	367,558	2,70044
974,199	367,557	2,7007
974,231	367,659	2,7008
974,327	367,767	2,70107
974,395	367,875	2,70128
974,495	367,864	2,70153
974,591	367,965	2,70179
974,675	368,079	2,70204
974,751	368,189	2,70226
974,851	368,233	2,70252
974,951	368,296	2,7028
975,013	368,399	2,70298
975,091	368,501	2,7032
975,191	368,582	2,70346
975,275	368,69	2,7037
975,353	368,797	2,70393
975,447	368,898	2,70419
975,547	368,951	2,70445
975,621	369,054	2,70467
975,721	369,15	2,70494
975,821	369,186	2,70522
975,921	369,221	2,70549
975,991	369,326	2,70569
976,063	369,448	2,7059
976,163	369,445	2,70618
976,263	369,405	2,70645
976,325	369,299	2,70661
976,425	369,223	2,70689
976,525	369,221	2,70718
976,579	369,099	2,70733
976,611	368,986	2,70741
976,639	368,883	2,70749
976,657	368,775	2,70754
976,669	368,674	2,70757
976,679	368,552	2,70761
976,697	368,426	2,70766
976,701	368,256	2,70767
976,703	368,102	2,70767
976,705	367,923	2,70768
976,707	367,765	2,70768
976,709	367,551	2,70769
976,711	367,153	2,70769
976,713	366,363	2,7077
976,715	364,871	2,70771
976,717	363,16	2,70772
976,719	361,981	2,70772
976,721	361,414	2,70773
976,723	361,179	2,70773
976,725	361,01	2,70774
976,727	360,897	2,70774
976,731	360,657	2,70775
976,737	360,486	2,70777
976,741	360,366	2,70778
976,747	360,234	2,7078
976,753	360,091	2,70782
976,763	359,968	2,70785
976,771	359,864	2,70787
976,775	359,763	2,70788
976,781	359,658	2,70789
976,789	359,554	2,70791
976,799	359,442	2,70794
976,813	359,323	2,70798
976,825	359,209	2,70801
976,845	359,099	2,70807
976,867	358,98	2,70812
976,885	358,877	2,70818
976,903	358,769	2,70823
976,927	358,664	2,7083
976,949	358,559	2,70836
976,973	358,437	2,70842
976,991	358,334	2,70847
977,015	358,231	2,70853
977,045	358,112	2,70862
977,073	358,009	2,7087
977,093	357,907	2,70875
977,117	357,799	2,70882
977,133	357,684	2,70886
977,147	357,576	2,70889
977,163	357,453	2,70894
977,181	357,343	2,709
977,199	357,241	2,70905
977,229	357,131	2,70913
977,247	357,031	2,70918
977,275	356,896	2,70926
977,295	356,789	2,70931
977,319	356,681	2,70938
977,333	356,575	2,70942
977,351	356,467	2,70947
977,371	356,349	2,70953
977,379	356,247	2,70955
977,393	356,146	2,70958
977,405	356,024	2,70962
977,419	355,901	2,70966
977,431	355,785	2,70969
977,441	355,68	2,70972
977,457	355,578	2,70976
977,471	355,456	2,7098
977,489	355,334	2,70985
977,501	355,221	2,70988
977,523	355,099	2,70994
977,543	354,998	2,71001
977,563	354,895	2,71005
977,579	354,787	2,7101
977,599	354,671	2,71016
977,621	354,561	2,71023
977,651	354,45	2,71031
977,663	354,341	2,71034
977,681	354,224	2,71039
977,701	354,12	2,71044
977,717	354,019	2,71048
977,737	353,903	2,71054
977,753	353,782	2,71058
977,779	353,678	2,71066
977,799	353,573	2,71072
977,817	353,465	2,71076
977,843	353,364	2,71084
977,857	353,262	2,71088
977,881	353,14	2,71095
977,909	353,033	2,71102
977,931	352,918	2,71108
977,955	352,809	2,71114
977,973	352,708	2,71119
977,993	352,598	2,71125
978,015	352,482	2,71132
978,037	352,36	2,71137
978,053	352,26	2,71142
978,075	352,155	2,71148
978,095	352,036	2,71153
978,105	351,87	2,71156
978,115	351,753	2,71159
978,123	351,649	2,71161
978,131	351,514	2,71164
978,139	351,406	2,71166
978,157	351,292	2,71171
978,175	351,191	2,71177
978,193	351,069	2,71182
978,207	350,965	2,71185
978,225	350,855	2,7119
978,241	350,748	2,71194
978,257	350,646	2,71199
978,275	350,545	2,71204
978,299	350,415	2,71211
978,325	350,302	2,71218
978,343	350,193	2,71223
978,357	350,09	2,71226
978,379	349,969	2,71232
978,401	349,863	2,71239
978,431	349,732	2,71247
978,447	349,623	2,71252
978,459	349,522	2,71255
978,481	349,414	2,71261
978,507	349,31	2,71268
978,533	349,205	2,71276
978,561	349,097	2,71283
978,587	348,983	2,7129
978,611	348,882	2,71297
978,627	348,772	2,71301
978,651	348,672	2,71307
978,671	348,551	2,71313
978,701	348,451	2,71321
978,741	348,342	2,71333
978,767	348,242	2,7134
978,805	348,131	2,71352
978,837	348,016	2,7136
978,875	347,902	2,71371
978,907	347,802	2,71379
978,953	347,693	2,71391
978,995	347,592	2,71403
979,057	347,482	2,71421
979,083	347,35	2,71429
979,089	347,236	2,7143
979,105	347,13	2,71435
979,137	347,027	2,71443
979,171	346,914	2,71453
979,213	346,808	2,71463
979,243	346,702	2,71472
979,277	346,6	2,71481
979,351	346,499	2,71504
979,451	346,414	2,71531
979,551	346,373	2,71559
979,649	346,27	2,71584
979,749	346,314	2,71613
979,849	346,366	2,71642
979,949	346,325	2,71668
980,049	346,355	2,71696
980,149	346,371	2,71724
980,249	346,408	2,71752
980,329	346,509	2,71775
980,429	346,57	2,71802
980,527	346,684	2,71829
980,601	346,787	2,71849
980,675	346,897	2,7187
980,749	347,003	2,71891
980,791	347,109	2,71904
980,867	347,213	2,71923
980,927	347,324	2,7194
980,939	347,188	2,71943
980,941	347,071	2,71944
980,945	346,943	2,71945
981,045	347	2,71972
981,107	347,108	2,71989
981,207	347,161	2,72019
981,307	347,151	2,72047
981,407	347,105	2,72075
981,433	346,996	2,72082
981,449	346,896	2,72086
981,495	346,768	2,72097
981,571	346,664	2,72118
981,583	346,558	2,72121
981,617	346,457	2,7213
981,653	346,348	2,72141
981,689	346,239	2,72152
981,727	346,137	2,72163
981,755	346,02	2,72171
981,847	345,919	2,72195
981,901	345,817	2,72209
982,001	345,852	2,7224
982,101	345,823	2,72267
982,201	345,795	2,72293
982,301	345,769	2,72322
982,401	345,796	2,72349
982,467	345,911	2,72369
982,563	346,014	2,72395
982,653	345,905	2,7242
982,753	345,972	2,72447
982,851	345,811	2,72474
982,859	345,699	2,72476
982,867	345,555	2,72478
982,871	345,379	2,72479
982,893	345,273	2,72486
982,921	345,165	2,72494
982,959	345,064	2,72505
983,007	344,955	2,72519
983,051	344,851	2,7253
983,085	344,737	2,7254
983,121	344,636	2,72549
983,167	344,517	2,72562
983,235	344,41	2,72582
983,335	344,322	2,72609
983,435	344,304	2,72637
983,535	344,269	2,72664
983,635	344,258	2,72693
983,735	344,288	2,72721
983,835	344,297	2,72747
983,905	344,406	2,72768
984,005	344,39	2,72795
984,105	344,389	2,72823
984,205	344,388	2,72851
984,305	344,455	2,72879
984,405	344,452	2,72906
984,505	344,497	2,72935
984,605	344,574	2,72963
984,705	344,617	2,7299
984,793	344,514	2,73013
984,795	344,333	2,73014
984,797	344,232	2,73015
984,827	344,125	2,73023
984,927	344,075	2,73051
985,027	344,109	2,7308
985,127	344,07	2,73108
985,227	344,056	2,73134
985,327	344,036	2,73162
985,427	344,094	2,7319
985,527	344,134	2,73218
985,627	344,219	2,73246
985,727	344,252	2,73274
985,827	344,274	2,73301
985,927	344,377	2,73329
986,027	344,474	2,73357
986,127	344,505	2,73384
986,189	344,612	2,73401
986,285	344,714	2,73429
986,385	344,757	2,73457
986,471	344,862	2,7348
986,569	344,758	2,73508
986,669	344,804	2,73535
986,769	344,833	2,73562
986,869	344,873	2,73591
986,969	344,929	2,73619
987,069	344,961	2,73646
987,169	345,012	2,73673
987,269	345,05	2,73702
987,363	345,151	2,73729
987,463	345,195	2,73756
987,563	345,199	2,73784
987,663	345,279	2,7381
987,743	345,384	2,73835
987,843	345,412	2,73861
987,895	345,512	2,73876
987,995	345,538	2,73903
988,061	345,65	2,73923
988,161	345,686	2,7395
988,261	345,759	2,73977
988,361	345,854	2,74006
988,461	345,881	2,74034
988,519	345,992	2,7405
988,619	346,004	2,74077
988,719	346,111	2,74106
988,819	346,146	2,74132
988,919	346,197	2,74159
989,005	346,297	2,74184
989,105	346,356	2,74212
989,205	346,4	2,74239
989,305	346,469	2,74267
989,399	346,584	2,74294
989,499	346,627	2,74321
989,599	346,696	2,74349
989,693	346,8	2,74376
989,793	346,84	2,74403
989,893	346,888	2,7443
989,993	346,927	2,74459
990,093	346,991	2,74486
990,193	347,028	2,74514
990,285	346,927	2,74539
990,385	347,027	2,74568
990,485	346,987	2,74595
990,585	347,022	2,74623
990,685	347,017	2,7465
990,785	347,068	2,74679
990,885	347,105	2,74707
990,985	347,112	2,74734
991,085	347,19	2,74762
991,185	347,275	2,74791
991,285	347,3	2,74817
991,385	347,346	2,74844
991,485	347,406	2,74872
991,565	347,514	2,74897
991,665	347,521	2,74923
991,765	347,544	2,74949
991,827	347,651	2,74968
991,927	347,665	2,74996
991,981	347,767	2,75012
992,081	347,796	2,75039
992,181	347,823	2,75068
992,253	347,718	2,75086
992,343	347,572	2,75111
992,347	347,387	2,75112
992,353	347,258	2,75113
992,369	347,124	2,75118
992,391	347,015	2,75124
992,429	346,908	2,75135
992,513	346,796	2,75158
992,613	346,731	2,75187
992,707	346,629	2,75212
992,807	346,568	2,7524
992,907	346,556	2,75268
993,007	346,512	2,75296
993,099	346,401	2,75322
993,199	346,347	2,75349
993,299	346,266	2,75376
993,399	346,304	2,75405
993,499	346,276	2,75432
993,599	346,287	2,7546
993,699	346,288	2,75488
993,799	346,352	2,75516
993,899	346,397	2,75543
993,999	346,466	2,75571
994,073	346,568	2,75593
994,173	346,606	2,7562
994,199	346,345	2,75627
994,203	346,242	2,75628
994,267	346,128	2,75645
994,367	346,06	2,75673
994,429	345,956	2,75691
994,529	345,866	2,75719
994,609	345,762	2,75741
994,673	345,659	2,7576
994,755	345,555	2,75781
994,813	345,452	2,75797
994,909	345,311	2,75825
994,911	345,199	2,75825
994,923	345,088	2,75828
994,939	344,97	2,75832
994,963	344,864	2,75838
995,011	344,763	2,75853
995,031	344,655	2,75859
995,075	344,547	2,7587
995,115	344,446	2,75882
995,151	344,335	2,75891
995,183	344,224	2,75899
995,191	344,104	2,75901
995,233	343,983	2,75914
995,275	343,868	2,75926
995,315	343,768	2,75937
995,393	343,666	2,75961
995,413	343,564	2,75965
995,459	343,446	2,75977
995,529	343,331	2,75996
995,593	343,226	2,76013
995,693	343,172	2,76043
995,785	343,067	2,76067
995,885	343,013	2,76094
995,985	343,008	2,76125
996,021	342,889	2,76135
996,043	342,786	2,76141
996,143	342,698	2,76167
996,213	342,597	2,76186
996,313	342,587	2,76214
996,413	342,519	2,76241
996,513	342,421	2,7627
996,613	342,375	2,76298
996,689	342,263	2,76319
996,789	342,215	2,76346
996,889	342,173	2,76374
996,989	342,192	2,76402
997,089	342,175	2,7643
997,189	342,199	2,76458
997,289	342,14	2,76485
997,365	342,025	2,76505
997,465	342,02	2,76534
997,515	341,907	2,76549
997,573	341,804	2,76565
997,659	341,702	2,76588
997,749	341,595	2,76613
997,825	341,482	2,76634
997,883	341,368	2,7665
997,961	341,267	2,76672
997,985	341,167	2,76678
998,023	341,065	2,76689
998,059	340,951	2,76698
998,121	340,843	2,76717
998,147	340,736	2,76724
998,163	340,623	2,76728
998,185	340,513	2,76734
998,215	340,409	2,76743
998,237	340,308	2,76748
998,273	340,207	2,76758
998,307	340,106	2,76768
998,329	340,004	2,76773
998,375	339,902	2,76786
998,449	339,797	2,76807
998,505	339,696	2,76823
998,605	339,602	2,76851
998,705	339,523	2,76878
998,805	339,492	2,76906
998,905	339,402	2,76934
998,951	339,196	2,76946
998,955	339,069	2,76948
998,979	338,959	2,76954
999,055	338,849	2,76976
999,129	338,744	2,76997
999,193	338,642	2,77014
999,287	338,534	2,7704
999,355	338,433	2,77059
999,405	338,327	2,77073
999,457	338,226	2,77086
999,493	338,118	2,77098
999,559	338,012	2,77116
999,599	337,902	2,77127
999,645	337,795	2,77139
999,695	337,693	2,77154
999,733	337,593	2,77164
999,789	337,492	2,77179
999,839	337,369	2,77193
999,909	337,257	2,77214
999,969	337,154	2,7723
999,983	337,044	2,77234
1000,01	336,942	2,7724
1000,05	336,839	2,77251
1000,1	336,728	2,77267
1000,14	336,603	2,7728
1000,18	336,491	2,77288
1000,21	336,388	2,77298
1000,22	336,28	2,77301
1000,24	336,173	2,77304
1000,27	336,056	2,77314
1000,33	335,949	2,7733
1000,37	335,843	2,77341
1000,42	335,736	2,77355
1000,45	335,615	2,77366
1000,47	335,507	2,77369
1000,51	335,406	2,7738
1000,53	335,291	2,77387
1000,55	335,183	2,77392
1000,59	335,07	2,77402
1000,61	334,967	2,77408
1000,64	334,865	2,77416
1000,67	334,763	2,77424
1000,68	334,653	2,77428
1000,7	334,542	2,77434
1000,73	334,428	2,77441
1000,75	334,313	2,77449
1000,78	334,201	2,77456
1000,81	334,093	2,77463
1000,84	333,99	2,77471
1000,86	333,877	2,77477
1000,89	333,754	2,77486
1000,9	333,652	2,77489
1000,91	333,54	2,77492
1000,93	333,438	2,77496
1000,94	333,338	2,77501
1000,96	333,231	2,77506
1000,97	333,129	2,77509
1001	333,016	2,77518
1001,02	332,883	2,77523
1001,04	332,78	2,77529
1001,06	332,667	2,77534
1001,09	332,562	2,77542
1001,11	332,46	2,77548
1001,13	332,353	2,77552
1001,15	332,245	2,77557
1001,18	332,139	2,77566
1001,2	332,025	2,77572
1001,22	331,915	2,77575
1001,24	331,796	2,77581
1001,27	331,669	2,7759
1001,3	331,565	2,776
1001,34	331,459	2,77611
1001,39	331,332	2,77626
1001,45	331,225	2,77641
1001,47	331,104	2,77647
1001,47	330,991	2,77648
1001,5	330,89	2,77655
1001,53	330,777	2,77664
1001,57	330,676	2,77675
1001,59	330,574	2,7768
1001,62	330,471	2,77688
1001,65	330,369	2,77698
1001,68	330,246	2,77706
1001,71	330,14	2,77713
1001,74	330,036	2,77721
1001,76	329,921	2,77726
1001,79	329,818	2,77735
1001,82	329,684	2,77745
1001,85	329,584	2,77752
1001,88	329,461	2,77761
1001,91	329,359	2,77768
1001,95	329,252	2,77779
1002,01	329,142	2,77797
1002,04	329,039	2,77804
1002,09	328,937	2,7782
1002,15	328,833	2,77836
1002,19	328,73	2,77846
1002,29	328,659	2,77875
1002,31	328,556	2,77881
1002,38	328,446	2,77901
1002,45	328,331	2,7792
1002,48	328,004	2,77929
1002,48	327,541	2,77929
1002,48	327,265	2,77929
