C:\EA\AEwin for PCI2\AEData\MASTER\charcoal-2023-02-21-01.DTA
PCI2 (r) Location Version 
 Version E3.10

Four Channel DiSP Test
Tue Feb 21 11:50:24 2023

 ID     SSSSSSSS.mmmuuun      PARA1      PARA2  CH  DURATION AMP  ABS-ENERGY
  1      976.8226682     2.8016   321.1158   1         1  23 155.870E-03
  1      976.8493552     2.8001   321.1158   1         1  23 222.750E-03
  1      977.2246422     2.8022   321.9703   2         5  25 161.171E-03
  1      977.3008830     2.8022   322.2449   1        33  26 522.669E-03
  1      977.6658647     2.8025   322.4586   1        11  24 198.971E-03
  1      977.9658730     2.8025   323.0995   2       109  30 971.429E-03
  1      977.9658872     2.8025   323.0995   1       137  35   6.109E+00
  1      978.0989745     2.8025   323.1910   1        17  28 587.556E-03
  1      978.1254527     2.8025   323.1910   2         9  23 145.569E-03
  1      978.2644433     2.8050   323.4046   2         0  23  86.512E-03
  1      978.2776887     2.8050   323.4657   1        44  27 596.722E-03
  1      978.2799137     2.8050   323.1910   1        44  23 212.186E-03
  1      978.3745405     2.8050   323.2215   2       110  30 925.453E-03
  1      978.3745442     2.8050   323.2215   1       114  34   4.642E+00
  1      978.3754955     2.8050   323.2215   1        25  26 517.519E-03
  1      978.5027730     2.8050   323.2215   2        59  28 690.128E-03
  1      978.5027907     2.8050   323.2215   1        92  31   2.356E+00
  1      978.7837990     2.8065   323.4352   1        11  24 213.192E-03
  1      979.0126628     2.8068   323.4352   1        14  25 298.613E-03
  1      979.2977197     2.8065   323.7098   1        44  29 795.630E-03
  1      979.3544687     2.8098   323.9540   2        18  24 137.053E-03
  1      979.3832892     2.8059   324.1676   1        44  23 141.136E-03
  1      979.4099692     2.8059   323.9540   2        17  25 230.038E-03
  1      979.7170407     2.8114   323.7098   1        37  26 573.321E-03
  1      980.6119970     2.8089   324.3202   1        21  26 261.317E-03
  1      980.7720170     2.8098   324.3507   1        68  28 751.142E-03
  1      980.9097513     2.8120   324.2897   1        64  29   1.011E+00
  1      981.1711638     2.8120   324.4423   1        67  29 918.119E-03
  1      982.1243752     2.8135   324.6559   1        35  26 564.190E-03
  1      982.2447947     2.8162   324.6864   2       126  35   1.888E+00
  1      982.2448010     2.8162   324.6864   1        79  35   4.248E+00
  1      982.3575180     2.8172   324.5338   2        99  33   2.716E+00
  1      982.3575235     2.8172   324.5338   1       117  38  16.293E+00
  1      982.4028625     2.8159   324.5644   1         6  25 352.544E-03
  1      982.4483770     2.8147   324.4117   1        21  25 348.520E-03
  1      982.4649445     2.8172   324.3507   1        21  23 178.124E-03
  1      982.7309312     2.8147   324.3202   2         0  25 137.661E-03
  1      982.7975992     2.8172   324.2897   1        31  26 383.248E-03
  1      983.0078830     2.8172   323.6793   1         7  25 171.286E-03
  1      983.0096640     2.8193   323.4657   1       115  35   6.872E+00
  1      983.0096847     2.8193   323.4657   2         0  23 146.687E-03
  1      983.1191615     2.8196   323.9235   2        20  30 377.948E-03
  1      983.1706070     2.8172   323.1910   1         3  24 254.842E-03
  1      983.5470270     2.8172   322.7027   1         3  23 107.796E-03
  1      983.6432060     2.8172   322.4891   2        20  23 109.321E-03
  1      983.6791768     2.8211   322.4586   1         0  23 179.703E-03
  1      984.0815197     2.8211   321.9703   1         0  23 175.732E-03
  1      984.4742078     2.8236   321.7261   2         4  24 193.069E-03
  1      984.4886725     2.8220   321.7567   2        28  26 287.834E-03
  1      984.6921610     2.8242   321.7567   2       153  34   2.480E+00
  1      984.6921615     2.8242   321.7567   1       110  38  10.321E+00
  1      984.7878287     2.8220   321.1463   1       194  30   2.026E+00
  1      984.9160725     2.8220   321.0242   1        32  27 399.384E-03
  1      984.9520300     2.8217   321.0242   1        28  24 386.696E-03
  1      985.1443980     2.8236   320.7801   2       153  23  62.765E-03
  1      985.2053252     2.8245   320.7801   2       130  39   6.145E+00
  1      985.2053302     2.8245   320.7801   1       117  39  13.352E+00
  1      985.2411995     2.8242   320.6275   2       147  34   2.119E+00
  1      985.2412242     2.8245   320.6885   1       148  34   5.080E+00
  1      985.3296157     2.8260   320.0476   1       106  36   8.197E+00
  1      985.3296325     2.8260   320.0476   2         7  23 168.970E-03
  1      985.9132597     2.8266   319.8035   1        29  24 353.282E-03
  1      986.0873900     2.8260   319.5593   1        29  23 116.305E-03
  1      986.2438712     2.8266   319.7119   1        24  26 288.073E-03
  1      986.6549582     2.8269   320.0476   2       105  38   2.852E+00
  1      986.6549635     2.8269   320.0476   1       111  41  20.614E+00
  1      987.1160462     2.8303   320.6580   1        38  24 434.572E-03
  1      987.1537947     2.8294   320.9632   1        29  27 433.908E-03
  1      987.3904860     2.8294   320.7801   2         4  25 207.090E-03
  1      987.6231587     2.8294   321.1768   2         0  23 138.719E-03
  1      987.7308897     2.8294   321.2683   2         0  23  74.123E-03
  1      988.1098642     2.8327   321.2683   1        35  26 436.058E-03
  1      988.2902040     2.8318   321.6651   2        18  28 313.976E-03
  1      988.3311990     2.8343   321.7567   2         0  23 111.874E-03
  1      988.3760315     2.8318   321.7567   1        35  23 129.632E-03
  1      988.5208047     2.8315   321.7567   1        30  26 407.106E-03
  1      989.0601580     2.8339   322.4891   2        11  23 146.409E-03
  1      989.3069215     2.8339   322.3365   2        11  24 184.989E-03
  1      989.3873960     2.8352   322.3365   1        24  23 256.320E-03
  1      989.5740997     2.8364   322.2449   1        24  23 126.277E-03
  1      989.8359592     2.8355   322.2449   2         0  23 131.098E-03
  1      989.8580002     2.8352   322.3975   2        22  27 441.508E-03
  1      990.0705780     2.8367   321.7567   2        18  27 323.502E-03
  1      990.0981432     2.8367   321.7567   2        18  23 110.079E-03
  1      990.0981840     2.8367   321.7567   1         2  25 142.342E-03
  1      990.0995957     2.8367   321.7567   2        88  35   1.684E+00
  1      990.0996177     2.8364   321.7261   1        78  29   1.265E+00
  1      990.1010445     2.8364   321.7567   2        29  25 321.942E-03
  1      990.1010847     2.8364   321.7567   1        27  23 227.284E-03
  1      990.1987115     2.8391   321.2683   2        12  27 262.835E-03
  1      990.3044552     2.8367   321.0242   1        25  23 206.443E-03
  1      991.0822162     2.8404   320.7801   2         5  25 211.503E-03
  1      991.2396682     2.8391   321.2683   1        25  24 270.055E-03
  1      991.4576862     2.8413   321.2683   1        82  27   1.009E+00
  1      991.6356227     2.8416   321.5125   1        22  27 396.471E-03
  1      991.8419437     2.8416   321.5125   1        44  24 375.648E-03
  1      992.1582245     2.8416   321.9398   1        52  30 824.568E-03
  1      992.3246525     2.8416   321.9703   1         3  24 168.422E-03
  1      992.8362457     2.8455   322.1229   2         5  23 128.037E-03
  1      993.0488710     2.8462   322.3365   1        25  25 325.037E-03
  1      993.4582587     2.8486   322.4891   1        37  24 415.412E-03
  1      993.4587745     2.8452   322.6112   1        37  23 135.587E-03
  1      993.6207560     2.8465   322.4586   1        93  32   3.248E+00
  1      993.6509992     2.8477   322.4586   1        61  27 599.385E-03
  1      993.9167577     2.8455   322.7027   1        59  27 892.446E-03
  1      994.1878162     2.8465   322.5807   2         0  23 125.228E-03
  1      994.1947578     2.8510   322.4891   1        74  32   1.855E+00
  1      994.2523140     2.8489   322.7332   1        44  25 505.072E-03
  1      994.4584570     2.8510   322.7027   2        30  32 643.117E-03
  1      994.4584600     2.8510   322.7027   1        51  30   1.320E+00
  1      994.7105168     2.8504   323.0689   2        21  30 538.160E-03
  1      994.7105605     2.8504   323.0689   1        46  27 573.954E-03
  1      994.7548035     2.8498   323.1910   1         4  25 195.371E-03
  1      995.5465860     2.8516   324.1066   2        21  23  77.780E-03
  1      996.0113637     2.8538   324.9306   1         3  25 233.529E-03
  1      996.6353142     2.8562   325.6630   2         5  25 146.987E-03
  1      998.5888460     2.8636   329.0201   1       114  33   4.025E+00
  1      998.5888717     2.8636   329.0201   2         0  24 114.518E-03
  1      998.5907537     2.8636   328.9590   1        39  26 462.507E-03
  1      998.5926147     2.8599   329.0506   1        85  26 844.191E-03
  1      998.5959042     2.8611   329.0506   1        29  27 556.634E-03
  1      998.6011482     2.8611   328.8369   1        51  27 711.918E-03
  1      998.6060655     2.8611   328.7759   1       190  43  32.574E+00
  1      998.6284975     2.8632   329.0506   1         6  25 292.563E-03
  1      998.6477295     2.8611   328.9590   1        51  28   1.061E+00
  1      998.8474137     2.8611   329.0506   2         0  23 124.899E-03
  1      999.1551262     2.8657   329.4778   2         2  24 129.855E-03
  1      999.1709075     2.8636   329.3252   1        63  28 968.747E-03
  1      999.5403610     2.8632   329.8135   1        51  26 511.907E-03
  1      999.7730372     2.8660   330.3018   1        79  32   2.158E+00
  1     1000.6452207     2.8660   331.5226   2         6  24 206.089E-03
  1     1000.9858432     2.8684   331.7667   1        56  26 630.528E-03
  1     1001.5058388     2.8684   332.3466   1        56  23 165.790E-03
  1     1001.8888320     2.8718   332.8959   2         2  26 179.152E-03
  1     1002.0185282     2.8706   332.7433   2         2  23 107.751E-03
  1     1002.0212605     2.8718   332.4991   2         0  23 122.925E-03
  1     1003.0046168     2.8733   333.7199   1        56  23 139.069E-03
  1     1003.4844798     2.8758   333.8725   1       678  55 612.668E+00
  1     1003.4845392     2.8758   333.8725   2       408  50 104.125E+00
  1     1003.4853808     2.8755   333.9641   2        38  27 451.465E-03
  1     1003.4857187     2.8758   333.9335   1        54  32   1.527E+00
  1     1003.4879343     2.8782   333.9335   1        82  31   1.651E+00
  1     1003.4904040     2.8758   333.9335   1        35  26 436.355E-03
  1     1003.4919648     2.8755   334.0556   2        73  35   2.472E+00
  1     1003.4919660     2.8755   334.0556   1       192  36   5.536E+00
  1     1003.5608653     2.8733   329.5694   1        25  25 380.092E-03
  1     1003.7494023     2.8733   329.4168   1        81  29   1.576E+00
  1     1003.7630543     2.8755   329.3252   2        17  25 283.513E-03
  1     1003.7630850     2.8755   329.3252   1        30  25 381.259E-03
  1     1004.3029820     2.8782   328.5012   1       432  50 172.000E+00
  1     1004.3029822     2.8782   328.5012   2       324  49  44.894E+00
  1     1004.3041020     2.8755   328.5928   1        56  30   1.046E+00
  1     1004.3092570     2.8758   328.5928   1        27  25 396.801E-03
  1     1004.3597297     2.8758   328.4402   1        55  29   1.105E+00
  1     1004.3985698     2.8782   328.0740   1        55  23 112.540E-03
  1     1004.5318900     2.8758   327.7688   2        63  32 935.799E-03
  1     1004.5319123     2.8758   327.7688   1       118  36   7.400E+00
  1     1004.5487498     2.8758   327.6162   1        70  33   3.015E+00
  1     1004.6134865     2.8782   327.4941   1        70  23 131.133E-03
  1     1004.6470022     2.8779   327.1279   2       794  47  68.218E+00
  1     1004.6470040     2.8779   327.1279   1       959  49 333.935E+00
  1     1004.6496720     2.8803   327.1279   1        22  24 260.919E-03
  1     1004.6583390     2.8758   327.1279   1        29  27 392.643E-03
  1     1004.6626142     2.8758   327.1279   1        12  24 229.193E-03
  1     1004.6702642     2.8782   327.5247   2       140  37   4.798E+00
  1     1004.6702848     2.8782   327.5247   1       152  34   6.760E+00
  1     1004.7110705     2.8794   319.5593   1        35  27 655.760E-03
  1     1004.7275855     2.8782   319.3152   2        56  31 789.855E-03
  1     1004.7505968     2.8782   318.7353   2         3  25 156.350E-03
  1     1004.8020090     2.8758   317.8503   2        17  25 194.468E-03
  1     1004.8039262     2.8782   318.0639   1        55  25 404.561E-03
  1     1004.9294525     2.8803   316.5380   2        21  30 485.585E-03
  1     1004.9829550     2.8806   315.8666   2        19  25 230.839E-03
  1     1004.9829650     2.8806   315.8666   1        77  28 745.307E-03
  1     1005.0175248     2.8758   315.3783   2        20  28 251.378E-03
  1     1005.0175575     2.8758   315.3783   1         7  25 288.466E-03
  1     1005.2070968     2.8782   313.6998   2        18  26 252.560E-03
